country,city,state,latitude,city_id,longitude
United States,Reno, NV,39.5296329,3471,-119.8138027
United States,Richmond, VA,37.542979,3472,-77.469092
United States,Riverside, CA,33.9533487,3473,-117.3961564
United States,Rochester, NY,43.1572851,3474,-77.6152141
United States,Sacramento, CA,38.5815719,3475,-121.4943996
United States,Saint Louis, MO,38.6272733,3476,-90.1978889
United States,Saint Paul, MN,44.9541667,3477,-93.1138889
United States,Saint Petersburg, FL,27.7708606,3478,-82.6792661
United States,Salt Lake City, UT,40.7607793,3479,-111.8910474
United States,San Antonio, TX,29.4241219,3480,-98.4936282
United States,San Bernardino, CA,34.1083449,3481,-117.2897652
United States,San Diego, CA,32.715738,3482,-117.1610838
United States,San Francisco, CA,37.775206,3483,-122.419209
United States,San Jose, CA,37.3382082,3484,-121.8863286
United States,Santa Ana, CA,33.7455731,3485,-117.8678338
United States,Scottsdale, AZ,33.4941704,3486,-111.9260519
United States,Seattle, WA,47.6038321,3487,-122.3300624
United States,Shreveport, LA,32.5251516,3488,-93.7501789
United States,Spokane, WA,47.6587802,3489,-117.4260466
United States,Stockton, CA,37.9577016,3490,-121.2907796
United States,Tacoma, WA,47.2528768,3491,-122.4442906
United States,Tampa, FL,27.9475216,3492,-82.4584279
United States,Toledo, OH,41.6639383,3493,-83.555212
United States,Tucson, AZ,32.2217429,3494,-110.926479
United States,Tulsa, OK,36.1539816,3495,-95.992775
United States,Virginia Beach, VA,36.8529263,3496,-75.977985
United States,Washington, DC,38.9071923,3497,-77.0368707
United States,Wichita, KS,37.68717609999999,3498,-97.33005299999999
United States,Winston-Salem, NC,36.0998596,3499,-80.244216
United States,Yonkers, NY,40.9312099,3500,-73.8987469
United States,Wilkes-Barre, PA,41.2459149,7400,-75.8813075
United States,Streator, IL,41.1210446,7401,-88.835256
United States,Imperial, CA,32.8475528,7410,-115.5694391
United States,Knoxville, TN,35.9606384,7420,-83.9207392
United States,Burlington, VT,44.4758825,7450,-73.212072
United States,Watertown, SD,44.8994088,7452,-97.1150732
United States,Wheeling, WV,40.0639616,7477,-80.7209149
United States,Boynton Beach, FL,26.5253491,7482,-80.0664309
United States,Malone, QC,44.8486596,7485,-74.29489830000001
United States,Stamford, CT,41.0534302,7487,-73.5387341
United States,Hilton Head Island, SC,32.216316,7488,-80.752608
United States,Yorktown, VA,37.2387556,7489,-76.5096731
United States,Savannah, GA,32.0835407,7493,-81.0998342
United States,Streamwood, IL,42.0255827,7499,-88.1784085
United States,Fairmont, WV,39.5288627,7500,-80.2321313
United States,Weslaco, TX,26.163229,7504,-98.0157796409572
United States,Russellville, AR,35.2784173,7509,-93.1337856
United States,Stevens Point, WI,44.5235792,7516,-89.574563
United States,Santa Fe, NM,35.6869752,7518,-105.937799
United States,Welch, WV,37.4328913,7526,-81.5845513
United States,Harrisburg, PA,40.2737002,7536,-76.8844179
United States,Helena, MT,46.5958056,7550,-112.0270306
United States,Lewiston, ME,44.100351,7551,-70.2147764
United States,Ashland, OH,40.8686675,7554,-82.3182178
United States,Joplin, MO,37.0842271,7557,-94.513281
United States,Santa Rosa, CA,38.4404674,7567,-122.7144314
United States,Leesburg, GA,31.7321156,7569,-84.1707423
United States,Ladson, SC,32.9857275,7570,-80.1098123
United States,Naples, FL,26.1420358,7572,-81.7948103
United States,Rapid City, SD,44.0805434,7574,-103.2310149
United States,Fontana, CA,34.0922335,7579,-117.435048
United States,Germantown, MD,39.416774,7580,-76.4585739
United States,Binghamton, NY,42.0986867,7585,-75.9179738
United States,Rock Island, IL,41.5094771,7586,-90.5787476
United States,Hartford, CT,41.7637111,7589,-72.6850932
United States,Urbana, IL,40.1105875,7590,-88.2072697
United States,Appleton, WI,44.2619309,7593,-88.4153847
United States,Fowlerville, MI,42.6605894,7595,-84.0730142
United States,Goose Creek, SC,32.9810059,7601,-80.0325867
United States,Las Cruces, NM,32.3199396,7605,-106.7636538
United States,Columbia, SC,34.0007104,7608,-81.0348144
United States,Utica, NY,43.100903,7613,-75.232664
United States,Newport, RI,41.4901024,7621,-71.3128285
United States,Paterson, NJ,40.9137053,7622,-74.1792284
United States,Concord, NH,43.2081366,7627,-71.5375718
United States,Goldsboro, NC,35.3848841,7632,-77.9927651
United States,Iowa City, IA,41.6611277,7633,-91.5301683
United States,State College, PA,40.7933949,7638,-77.8600012
United States,East Rutherford, NJ,40.833989,7640,-74.0970865
United States,Normal, IL,40.5142026,7641,-88.9906312
United States,Lafayette, IN,40.4167022,7642,-86.8752869
United States,Asheville, NC,35.6009452,7644,-82.554015
United States,Monterey, CA,36.6002378,7655,-121.8946761
United States,Weatherford, TX,32.7647075,7659,-97.6818919554255
United States,Morristown, TN,36.2139814,7660,-83.2948922
United States,Browns Mills, NJ,39.9726147,7661,-74.5829331
United States,Allegan, MI,42.5291989,7670,-85.8553031
United States,Natick, MA,42.2834298,7671,-71.3495032
United States,Plattsburgh, NY,44.6994873,7679,-73.4529124
United States,Topeka, KS,39.0558235,7683,-95.6890185
United States,Arlington, KY,36.7903347,7689,-89.012842
United States,Lancaster, PA,40.0378755,7696,-76.3055144
United States,Farmington, MO,37.7808846,7697,-90.4217895
United States,Albany, NY,42.6525793,7700,-73.7562317
United States,Versailles, MO,38.4314141,7704,-92.8410274
United States,Ojai, CA,34.448712,7709,-119.239444366026
United States,Dayton, OH,39.7589478,7711,-84.1916069
United States,Syracuse, NY,43.0481221,7720,-76.1474244
United States,Roanoke, VA,37.2709704,7721,-79.9414266
United States,Venice, FL,27.0997775,7722,-82.4542632
United States,Greenville, SC,34.8526176,7724,-82.3940104
United States,West Caldwell, NJ,40.849867,7731,-74.298336
United States,Cottonwood, AZ,34.7391876,7736,-112.0098791
United States,Fort Myers, FL,26.640628,7738,-81.8723084
United States,Springfield, MO,37.2089572,7754,-93.2922989
United States,East Providence, RI,41.8137116,7758,-71.3700545
United States,Wilmington, NC,34.2257255,7759,-77.9447102
United States,Watkins Glen, NY,42.369561,7761,-76.873069
United States,Peoria, AZ,33.5805955,7762,-112.2373779
United States,Kerrville, TX,30.0474332,7768,-99.1403189
United States,Neillsville, WI,44.559962,7770,-90.5962498
United States,Scranton, PA,41.408969,7771,-75.6624122
United States,Rutherford, NJ,40.826489,7777,-74.1068091
United States,Bolingbrook, IL,41.6986416,7779,-88.0683955
United States,Vancouver, WA,45.6387281,7793,-122.6614861
United States,Longview, TX,32.5007037,7801,-94.7404891
United States,Woodstock, GA,34.1014873,7805,-84.5193754
United States,Thousand Oaks, CA,34.1705609,7813,-118.8375937
United States,Bowling Green, KY,36.9903199,7819,-86.4436018
United States,Huntsville, AL,34.7303688,7822,-86.5861037
United States,Augusta, ME,44.3106241,7824,-69.7794897
United States,Redding, CA,40.5865396,7827,-122.3916754
United States,McHenry, IL,42.333355,7842,-88.2667534
United States,Bergen County, NJ,40.9262762,7845,-74.07701
United States,Walla Walla, WA,46.0645809,7847,-118.3430209
United States,Paola, KS,38.5722353,7853,-94.8791294
United States,Ann Arbor, MI,42.2708716,7859,-83.7263294
United States,Ypsilanti, MI,42.1966292,7860,-83.6135572
United States,Hope, AR,33.6670615,7868,-93.5915665
United States,Port St Lucie, FL,27.2758333,7892,-80.355
United States,Deerfield Beach, FL,26.3184123,7904,-80.0997657
United States,Santa Barbara, CA,34.4208305,7907,-119.6981901
United States,Rockford, IL,42.2711311,7909,-89.0939952
United States,Challis, ID,44.5046445,7924,-114.2317308
United States,Columbus, GA,32.4609764,7928,-84.9877094
United States,Portageville, MO,36.4253413,7929,-89.6995256
United States,Manchester, NH,42.9956397,7936,-71.4547891
United States,Gainesville, GA,34.2978794,7938,-83.8240663
United States,Winder, GA,33.9926097,7939,-83.7201709
United States,Marietta, GA,33.952602,7940,-84.5499327
United States,Cumming, GA,34.2073196,7941,-84.1401926
United States,Allentown, PA,40.6084305,7944,-75.4901833
United States,Rockville, MD,39.0839973,7945,-77.1527578
United States,Buford, GA,34.1206564,7948,-84.0043513
United States,Saint George, UT,37.0952778,7951,-113.5780556
United States,Indio, CA,33.7205771,7967,-116.2155619
United States,Princeton, NJ,40.3487181,7971,-74.6590472
United States,New Haven, CT,41.3081527,7973,-72.9281577
United States,Macon, GA,32.8406946,7982,-83.6324022
United States,Tupelo, MS,34.2576066,7985,-88.7033859
United States,Belen, NM,34.6628367,7987,-106.776416
United States,Idaho Falls, ID,43.4916514,7994,-112.0339645
United States,Olympia, WA,47.0378741,7998,-122.9006951
United States,San Angelo, TX,31.4637723,8010,-100.4370375
United States,Newport News, VA,37.0870821,8011,-76.4730122
United States,Lexington, KY,38.0317136,8014,-84.4951359
United States,Chico, CA,39.7284944,8019,-121.8374777
United States,Tallahassee, FL,30.4382559,8022,-84.2807329
United States,Fort Lauderdale, FL,26.1224386,8025,-80.13731740000001
United States,Nashville, TN,36.1626638,8029,-86.7816016
United States,Chevy Chase, MD,38.9807871,8038,-77.0823482
United States,Towanda, PA,41.767575,8051,-76.4427188
United States,Saint Johns, MI,43.001143,8056,-84.5591521
United States,West Palm Beach, FL,26.7153424,8064,-80.0533746
United States,New Paltz, NY,41.7475933,8067,-74.0868095
United States,Roy, UT,41.1616108,8071,-112.0263313
United States,Havana, IL,40.3000428,8083,-90.0609506
United States,Leawood, KS,38.966673,8086,-94.6169012
United States,Tiffin, OH,41.1144992,8103,-83.1779746
United States,Davenport, IA,41.5236437,8105,-90.5776367
United States,Neenah, WI,44.1858193,8106,-88.462609
United States,Fairborn, OH,39.8208925,8107,-84.0193789
United States,Athens, GA,33.955802,8108,-83.3823656
United States,Melbourne, AR,36.0595148,8113,-91.9084819
United States,Odessa, TX,31.8456816,8115,-102.3676431
United States,Westfield, MA,42.1250929,8116,-72.749538
United States,Hattiesburg, MS,31.3271189,8117,-89.2903392
United States,McAllen, TX,26.2260035,8121,-98.2373177181604
United States,Lexington Park, MD,38.2667917,8134,-76.4538411
United States,Palmdale, CA,34.5794343,8144,-118.1164613
United States,Northampton, MA,42.3250896,8148,-72.6412013
United States,Johnstown, PA,40.3267407,8151,-78.9219698
United States,Norwalk, CT,41.1175966,8153,-73.4078968
United States,Herndon, VA,38.9695545,8157,-77.3860976
United States,West Plains, MO,36.7281154,8177,-91.8523711
United States,Hermosa Beach, CA,33.8622366,8178,-118.3995194
United States,Palm Coast, FL,29.5849736,8181,-81.2078411
United States,Watseka, IL,40.7761465,8188,-87.7364218
United States,Batavia, IL,41.8500284,8191,-88.3125738
United States,Bloomington, IN,39.165325,8198,-86.5263857
United States,Waco, TX,31.549333,8201,-97.1466695
United States,Oelwein, IA,42.6733171,8206,-91.9135036
United States,Fredericksburg, VA,38.3031837,8216,-77.4605399
United States,Wallingford, CT,41.4510748,8218,-72.8220064
United States,Santa Clarita, CA,34.42333,8222,-118.47111
United States,Plymouth, MI,42.3714253,8247,-83.4702132
United States,Ashland, MA,42.261111,8268,-71.463889
United States,Parsippany-Troy Hills, NJ,40.8578772,8271,-74.4259866
United States,Woodbridge, NJ,40.5575986,8273,-74.2846022
United States,Gadsden, AL,34.014264,8278,-86.0066386
United States,Stanford, CA,37.4266268,8279,-122.170113702442
United States,Bath, NY,42.3370164,8280,-77.3177577
United States,Bremerton, WA,47.57,8294,-122.6525
United States,Hope Mills, NC,34.9704419,8296,-78.9453056
United States,Duluth, MN,46.7866719,8301,-92.1004852
United States,Eldon, MO,38.3483636,8315,-92.5815759
United States,Brunswick, GA,31.1499528,8320,-81.4914894
United States,Oxnard, CA,34.1975048,8324,-119.1770516
United States,Blytheville, AR,35.9272953,8330,-89.9189753
United States,Sioux Falls, SD,43.5499749,8331,-96.700327
United States,Springfield, MA,42.1014831,8343,-72.589811
United States,Kenosha, WI,42.5847425,8358,-87.8211854
United States,Irvine, CA,33.6839473,8366,-117.7946942
United States,Dennison, OH,40.3933994,8367,-81.3337215
United States,Woodbury, NY,40.8256545,8376,-73.4676225
United States,Barnegat, NJ,39.7649223,8383,-74.2693297
United States,College Station, TX,30.627977,8396,-96.3344068
United States,Decatur, IL,39.8403147,8399,-88.9548001
United States,Aurora, IL,41.7605849,8400,-88.3200715
United States,Westminster, CA,33.7513419,8402,-117.9939921
United States,Evansville, IN,37.9715592,8405,-87.5710898
United States,Providence, RI,41.8239891,8406,-71.4128343
United States,West Frankfort, IL,37.8985966,8412,-88.9233622
United States,Springfield, IL,39.7817213,8414,-89.6501481
United States,Kokomo, IN,40.486427,8430,-86.1336033
United States,Gardnerville, NV,38.9412959,8434,-119.7496216
United States,Watertown, NY,43.9747838,8435,-75.9107565
United States,Chattanooga, TN,35.0456297,8438,-85.3096801
United States,Hanover, NH,43.7022928,8441,-72.2895353
United States,Bellingham, WA,48.7595529,8448,-122.4882249
United States,Tempe, AZ,33.4255104,8449,-111.9400054
United States,Long Branch, NJ,40.3042778,8459,-73.9923596
United States,Williamsburg, VA,37.2707028,8461,-76.7074502
United States,Springfield, VA,38.7892801,8473,-77.1872036
United States,Lawrenceville, GA,33.9562149,8474,-83.9879625
United States,Saddle Brook, NJ,40.898988,8492,-74.0926418
United States,High Point, NC,35.9556923,8496,-80.0053176
United States,Martha's Vineyard, MA,41.4167799,8497,-70.616139
United States,Texarkana, AR,33.4417915,8499,-94.0376881
United States,Lawrence, KS,38.9716689,8510,-95.2352501
United States,Westhampton Beach, NY,40.8093799,8511,-72.6458277
United States,Marion, AR,36.1684034,8515,-92.4567272
United States,De Witt, NE,40.3936136,8516,-96.922806
United States,Charleston, SC,32.7765656,8539,-79.9309216
United States,Fort Collins, CO,40.5852602,8543,-105.084423
United States,Baytown, TX,29.7355047,8551,-94.9774274
United States,Kingwood, WV,39.4717557,8571,-79.6833884
United States,Lake Charles, LA,30.2265949,8579,-93.2173759
United States,Paris, TX,33.6609389,8587,-95.555513
United States,Batesville, MS,34.3114982,8589,-89.9442567
United States,Ventura, CA,34.2746405,8601,-119.2290053
United States,Summersville, WV,38.2812203,8621,-80.8525981
United States,Basin, WY,44.3799556,8632,-108.038989
United States,Medford, OR,42.3265152,8633,-122.8755949
United States,Ridgecrest, CA,35.6224561,8634,-117.6708966
United States,Fairfield, ME,44.5883989,8638,-69.5986567
United States,Highland, CA,34.1283442,8639,-117.2086513
United States,Wayland, NY,42.5678449,8644,-77.5897139
United States,Wisconsin Dells, WI,43.6274794,8649,-89.7709579
United States,Rogers, AR,36.3320196,8651,-94.1185366
United States,Libertyville, IL,42.2830786,8657,-87.9531303
United States,Zanesville, OH,39.9403453,8665,-82.0131924
United States,Reading, PA,40.3356483,8666,-75.9268747
United States,Balch Springs, TX,32.7287413,8669,-96.6227714
United States,Middlesex, NJ,40.572603,8676,-74.4926541
United States,Fairfax, VA,38.8462236,8684,-77.3063733
United States,Lahaina, HI,20.8870625,8687,-156.676034915378
United States,Royersford, PA,40.1842688,8697,-75.5379639
United States,Marshfield, WI,44.6688524,8703,-90.1717987
United States,Aspen, CO,39.1910983,8709,-106.8175387
United States,Osceola, WI,45.3205199,8714,-92.7049303
United States,Portland, ME,43.661471,8722,-70.2553259
United States,Carbondale, IL,37.7272727,8729,-89.2167501
United States,Rochester, MN,44.0216306,8751,-92.4698992
United States,Grand Forks, ND,47.9252568,8754,-97.0328547
United States,Santa Cruz, CA,36.9741171,8766,-122.0307963
United States,Fargo, ND,46.8771863,8779,-96.7898034
United States,Wausau, WI,44.9591352,8781,-89.6301221
United States,Crestline, CA,34.2419509,8800,-117.2855993
United States,Woodbridge, VA,38.6581722,8802,-77.2497049
United States,Morenci, AZ,33.0497222,8805,-109.3277778
United States,Santa Monica, CA,34.0194543,8807,-118.4911912
United States,Biloxi, MS,30.3960318,8821,-88.8853078
United States,Clayton, GA,34.8781479,8823,-83.4009933
United States,Whitefield, ME,44.1700735,8836,-69.6253223
United States,Hazard, KY,37.24954,8840,-83.1932284
United States,Spring Valley, IL,41.3275352,8843,-89.1998076
United States,Manassas, VA,38.7509488,8849,-77.4752667
United States,Stanfield, NC,35.2334772,8865,-80.4270094
United States,East Orange, NJ,40.767323,8866,-74.2048677
United States,Williamsport, PA,41.2493292,8868,-77.0027671
United States,Paso Robles, CA,35.6322789,8873,-120.664187
United States,Midland, MI,43.6155825,8893,-84.2472116
United States,Mount Pleasant, MI,43.5978075,8901,-84.7675139
United States,Martinsburg, WV,39.4562099,8903,-77.9638869
United States,Melbourne, FL,28.0836269,8904,-80.6081089
United States,Pensacola, FL,30.421309,8910,-87.2169149
United States,Alexandria, VA,38.8048355,8914,-77.0469214
United States,Kalamazoo, MI,42.2917069,8916,-85.5872286
United States,New Bedford, MA,41.6362152,8917,-70.934205
United States,Monroe, MI,41.9164343,8921,-83.3977101
United States,Tega Cay, SC,35.024312,8923,-81.0278546
United States,Amherst, VA,37.5851412,8926,-79.0514134
United States,West Chester, PA,39.9606643,8928,-75.6054882
United States,Chesterfield, MI,42.66278,8938,-82.8425
United States,Valparaiso, IN,41.4730948,8957,-87.0611412
United States,Bradenton, FL,27.4989278,8960,-82.5748194
United States,Albert Lea, MN,43.6485683,8979,-93.3624319
United States,Marquette, MI,46.5475825,8988,-87.3955954
United States,Trenton, NJ,40.2170575,8989,-74.7429463
United States,Price, UT,39.5994095,8996,-110.8107148
United States,Albany, OR,44.6365107,9002,-123.1059282
United States,Tuscaloosa, AL,33.2098407,9005,-87.5691735
United States,Shepherdstown, WV,39.4300996,9012,-77.8041609
United States,Annapolis, MD,38.9784453,9016,-76.4921829
United States,Sheboygan, WI,43.7508284,9020,-87.71453
United States,Pocatello, ID,42.8713032,9026,-112.4455344
United States,Thorne Bay, AK,55.6877778,9027,-132.5222221
United States,Kennewick, WA,46.2112458,9031,-119.1372338
United States,Newport Beach, CA,33.6189101,9032,-117.9289469
United States,Trumbull, CT,41.2600905499227,9035,-73.2081424177386
United States,Danville, CA,37.8215929,9036,-121.9999606
United States,Killeen, TX,31.1171194,9039,-97.7277959
United States,Myrtle Beach, SC,33.6890603,9044,-78.8866943
United States,Van Buren, AR,35.436756,9045,-94.348268
United States,Greenbriar, AR,35.2339712,9049,-92.387655
United States,Geneva, IL,41.8875281,9056,-88.3053525
United States,Laurel, MS,31.6940509,9074,-89.1306124
United States,Crystal Lake, IL,42.2411344,9079,-88.3161965
United States,Richmond, KY,37.7478572,9080,-84.2946539
United States,Dothan, AL,31.2232313,9081,-85.3904888
United States,Prescott, AZ,34.5400242,9094,-112.4685025
United States,Erie, PA,42.1292241,9096,-80.085059
United States,Bismarck, ND,46.8083268,9103,-100.7837392
United States,Mapleton, UT,40.1302338,9110,-111.5785281
United States,Hagerstown, MD,39.6419219,9113,-77.7202641
United States,Ville Platte, LA,30.6879749,9115,-92.2715157
United States,Fort Dodge, IA,42.4974694,9119,-94.1680158
United States,Southampton, NY,40.884267,9122,-72.3895296
United States,Ames, IA,42.02335,9124,-93.625622
United States,York, PA,39.9625984,9125,-76.727745
United States,Arlington, TX,32.735687,9131,-97.1080656
United States,Shamokin, PA,40.7889746,9137,-76.5588473
United States,Prophetstown, IL,41.6714198,9140,-89.9362249
United States,Red Bank, NJ,40.3470543,9150,-74.0643065
United States,Silver Spring, MD,38.9906657,9151,-77.026088
United States,Cerritos, CA,33.8668925,9165,-118.049503357446
United States,Greenville, TX,33.1384488,9166,-96.1108066
United States,Mount Pleasant, PA,40.1489607,9178,-79.5411497
United States,Charlottesville, VA,38.0293059,9181,-78.4766781
United States,West Hartford, CT,41.7620842,9182,-72.7420151
United States,Jackson, WY,43.4799291,9184,-110.7624282
United States,Youngstown, OH,41.0997803,9194,-80.6495194
United States,London, KY,37.1289771,9196,-84.0832646
United States,Morristown, NJ,40.7967667,9199,-74.4815438
United States,Banning, CA,33.9255685,9209,-116.875289
United States,Murfreesboro, TN,35.8456213,9217,-86.39027
United States,Augusta, GA,33.4734978,9221,-82.0105148
United States,Eugene, OR,44.0520691,9224,-123.0867536
United States,Klamath Falls, OR,42.224867,9227,-121.7816704
United States,Pomona, CA,34.0552267,9234,-117.7523048
United States,Breckenridge, CO,39.4816537,9238,-106.0383518
United States,Stillwater, OK,36.1156071,9244,-97.0583681
United States,West Greenwich, RI,41.6226185,9245,-71.6657892
United States,Fayetteville, NC,35.0526641,9246,-78.8783585
United States,Anaconda, MT,46.1262998,9253,-112.9478359
United States,Deer River, MN,47.3328773,9257,-93.793048
United States,Waynesville, MO,37.8286516,9260,-92.2007227
United States,Alpena, MI,45.0616794,9262,-83.4327528
United States,Ocala, FL,29.1871986,9266,-82.1400923
United States,Amarillo, TX,35.201967,9269,-101.813802901497
United States,Jonesboro, AR,35.8422967,9275,-90.704279
United States,Green Bay, WI,44.519159,9276,-88.019826
United States,Brecksville, OH,41.3197763,9279,-81.6267904
United States,Redmond, WA,47.6694141,9281,-122.1238767
United States,Neosho, MO,36.8689554,9288,-94.367996
United States,Owensboro, KY,37.7719074,9294,-87.1111676
United States,Rhinelander, WI,45.6366228,9296,-89.4120753
United States,Flanders, NJ,40.8456549,9299,-74.6948843
United States,Morrisville, PA,40.2114977,9304,-74.7879399
United States,Bentonville, AR,36.3728538,9306,-94.2088172
United States,Anderson, SC,34.5034394,9314,-82.6501332
United States,Big Spring, TX,32.2370195,9319,-101.477732453279
United States,Dunellen, NJ,40.5892696,9321,-74.4718201
United States,Adelanto, CA,34.5827699,9325,-117.409215
United States,Warner Robins, GA,32.5795895,9328,-83.6680571630258
United States,Columbia, MO,38.9517053,9331,-92.3340724
United States,Terre Haute, IN,39.4667034,9332,-87.4139092
United States,Saint Clair (St Clair), MI,42.9426715,9336,-82.6283554
United States,Perkasie, PA,40.372048,9350,-75.292676
United States,Jacksonville, NC,34.7540524,9354,-77.4302414
United States,Bowie, MD,39.0067768,9358,-76.7791365
United States,Clearwater, FL,27.9658533,9363,-82.8001026
United States,,,42.1112075,9364,-71.6661783
United States,Brea, CA,33.9181945,9371,-117.8994423
United States,Vallejo, CA,38.1040864,9373,-122.2566367
United States,Spring Hill, FL,28.4815026204595,9375,-82.5388063994373
United States,Bend, OR,44.0581728,9378,-121.3153096
United States,Columbia, MD,39.2151996,9380,-76.8546725
United States,Charleston, WV,38.3498221,9384,-81.6326301
United States,Bradford, PA,41.7746685,9385,-76.5264613
United States,Yuma, AZ,32.7253249,9388,-114.624397
United States,Waterloo, IA,42.4927641,9389,-92.3429631
United States,Easton, MD,38.7742826,9391,-76.0763305
United States,Shelby Township, MI,43.6086194,9394,-86.3639633
United States,Winchester, VA,39.1856588,9400,-78.1633342
United States,Smithtown, NY,40.8559314,9401,-73.2006687
United States,Hilo, HI,19.685067,9406,-155.100536029642
United States,Merrillville, IN,41.4828144,9407,-87.3328139
United States,Coon Rapids, MN,45.1199652,9409,-93.2877277
United States,Fayetteville, AR,36.0694725,9410,-94.2054387225566
United States,Woodville, MS,31.104619,9432,-91.2995551
United States,Beach Haven, NJ,39.5592848,9451,-74.2431963
United States,Midland, TX,32.0238968,9455,-102.096630868789
United States,Missoula, MT,46.8795445,9456,-113.921434492864
United States,Waukesha, WI,43.0116784,9462,-88.2314813
United States,Plymouth, IN,41.3436555,9474,-86.3097278
United States,Pullman, WA,46.7304625,9480,-117.164560812569
United States,Albany, GA,31.5785074,9481,-84.155741
United States,Billings, MT,45.7874957,9498,-108.49607
United States,Cedar Rapids, IA,41.9758872,9504,-91.6704053
United States,Campbellsville, KY,37.3433974,9509,-85.3419069
United States,Sulphur Springs, TX,33.1414155,9515,-95.5979015981944
United States,Worcester, MA,42.2625932,9519,-71.8022934
United States,Toronto, ON,39.7817032,9528,-87.4955747
United States,Costa Mesa, CA,33.6635605,9533,-117.919587273982
United States,Yorkville, IL,38.8979586,9538,-123.2144507
United States,Simi Valley, CA,34.2657598,9541,-118.731346417536
United States,Beaverton, OR,45.4871723,9550,-122.8037804
United States,Chelan, WA,47.8409698,9553,-120.0164591
United States,Lima, OH,40.742551,9555,-84.1052256
United States,Lafayette, LA,30.2240897,9568,-92.0198427
United States,Coeur d'Alene, ID,47.7164555,9579,-116.821605560989
United States,Saint Cloud, MN,45.56739035,9582,-94.1308714656473
United States,Muskegon, MI,43.2341813,9585,-86.2483921
United States,Florence, AL,34.79981,9586,-87.677251
United States,Greenwich, CT,41.0264862,9589,-73.6284598
United States,Glasgow, MT,48.1969589,9590,-106.6367174
United States,Verona, VA,38.2020774,9592,-79.0083646
United States,Newton, MA,42.3370414,9600,-71.2092214
United States,Montpelier, VT,44.260015,9605,-72.5753599
United States,Naperville, IL,41.7824837,9606,-88.1495225
United States,Mountain View, CA,38.0091199337357,9610,-122.116837106443
United States,Howard, KS,37.4703117,9611,-96.2636066
United States,Pleasanton, CA,37.6624312,9616,-121.8746789
United States,Lafayette, CO,42.6632391,9626,-90.1317754
United States,Marlborough, MA,42.3459271,9630,-71.5522874
United States,Waycross, GA,31.2135511,9633,-82.3540178
United States,South Yarmouth, MA,41.6667779,9638,-70.1847414
United States,Paducah, KY,37.0833893,9649,-88.6000478
United States,Atascadero, CA,35.4863115,9650,-120.682878176106
United States,Auburn, AL,32.546065,9659,-85.4188150138231
United States,Grandview, WA,46.2509653,9680,-119.9017049
United States,Yuba City, CA,39.1404477,9681,-121.6169108
United States,Conway, AR,35.0886963,9685,-92.4421011
United States,Overland Park, KS,38.9822282,9686,-94.6707917
United States,Dillingham, AK,59.667355,9689,-158.186196284031
United States,Edison, NJ,40.5187154,9693,-74.4120953
United States,North Platte, NE,41.1238873,9698,-100.7654232
United States,Jackson, TN,35.614517,9703,-88.813947
United States,Detroit Lakes, MN,46.8171809,9712,-95.8453253
United States,Herrin, IL,37.8031056,9715,-89.0275744
United States,Kearney, NE,40.4906216,9726,-98.9472344
United States,San Luis Obispo, CA,35.2827525,9731,-120.6596156
United States,Aberdeen, SD,45.4646985,9737,-98.4864829
United States,Bemidji, MN,47.4786541,9739,-94.890802
United States,Roseburg, OR,43.216505,9741,-123.3417381
United States,Deltona, FL,28.9005446,9747,-81.2636738
United States,Bismarck, AR,34.3162035,9755,-93.1707339
United States,Kernersville, NC,36.1198589,9757,-80.0736533
United States,Mount Vernon, NY,40.9125992,9759,-73.8370786
United States,Laramie, WY,41.3113669,9760,-105.5911007
United States,Peoria, IL,40.6938609,9764,-89.5891008
United States,Centreville, VA,38.8403909,9767,-77.4288769
United States,Statesboro, GA,32.4020805,9775,-81.7569446513723
United States,San Marcos, TX,29.8826436,9776,-97.9405828
United States,Gainesville, FL,29.651907,9782,-82.3247976
United States,Berkeley Heights, NJ,40.6834349,9791,-74.442653
United States,Vadnais Heights, MN,45.0574659,9792,-93.0738306
United States,Berkeley, CA,37.8708789,9798,-122.2728247
United States,Gulfport, MS,30.3674198,9799,-89.0928155
United States,New Iberia, LA,30.0035365,9800,-91.8187285
United States,Chapel Hill, NC,35.9131996,9801,-79.0558445
United States,Spruce Pine, NC,35.9147787,9806,-82.066411
United States,Yanceyville, NC,36.4040273,9808,-79.3361314
United States,New Bern, NC,35.1084931,9819,-77.0441143
United States,Ripon, CA,37.743142,9823,-121.123892206662
United States,Collinsville, IL,38.6703267,9829,-89.9845476
United States,Lawton, OK,34.6086854,9836,-98.3903305
United States,Amenia, NY,41.8492599,9842,-73.5567919
United States,Wichita Falls, TX,33.9161075,9855,-98.5067371043467
United States,London, OH,39.8864493,9858,-83.448253
United States,Orem, UT,40.2975185,9860,-111.6944685
United States,Woodstock, NY,42.0409247,9868,-74.1181971
United States,Ithaca, NY,42.4396039,9872,-76.4968019
United States,Thomasville, GA,35.8826369,9873,-80.0819879
United States,Kidron, OH,40.7408894,9875,-81.7448536
United States,West Dundee, IL,42.0980812,9878,-88.2828581
United States,Windsor, CT,41.8525984,9880,-72.6437022
United States,Presque Isle, ME,46.681153,9886,-68.0158616
United States,Harlingen, TX,26.1906306,9889,-97.6961026
United States,Topping, VA,37.5881938,9892,-76.4743934
United States,Alton, IL,38.8906038,9901,-90.1842764
